lag,sample size 1000,sample size 2000,sample size 3000,sample size 4000,sample size 5000
lag 196,0.018410908126859405,0.010506212054248123,0.007795620957563212,0.0059337854689035865,0.004431504232407869
lag 197,0.01797683125113036,0.009420538532741812,0.007050644677234879,0.005715999813608784,0.004464235817168884
lag 198,0.018767757252413163,0.010480353343521457,0.007240780979793761,0.005728513018285193,0.004529150632464361
lag 199,0.018865796279407442,0.00999497030139104,0.007538748382167662,0.005903066176419091,0.0048331293094049915
lag 200,0.01775018883257371,0.010028873050791023,0.007289759487551234,0.0054367151945975,0.004768713043892453
lag 201,0.018829418143545842,0.010895373958899843,0.006971316054885816,0.005555523913248041,0.00443047673720616
lag 202,0.01815169568522706,0.010655513725920449,0.007342345912117415,0.0055065801387133234,0.004473462762052493
lag 203,0.01763758381520282,0.010177032017730568,0.007128279815056268,0.005555360899042492,0.004636949731824809
lag 204,0.01779180101127722,0.011068291301332,0.007361729953326199,0.005405569987773056,0.004358646683243558
lag 205,0.01828609784292949,0.01025947213312892,0.006566805086232938,0.005208178999657257,0.0044768429784604515
lag 206,0.019340455462570554,0.00953832357763788,0.007125060762719276,0.005719528691334511,0.004702031332601814
lag 207,0.017632240012846023,0.009879456135078178,0.007229275310406581,0.005325722431463222,0.004550538502620744
lag 208,0.017622670895945054,0.01097575069411579,0.007607490652845073,0.0057339113634715085,0.004637251589586145
lag 209,0.018682384913615856,0.011016310020006645,0.007326194775678483,0.005550569960469046,0.004713562787137299
lag 210,0.01720235210354933,0.010419503159055356,0.0066788847376785705,0.006036050785875185,0.0047270374714929765
lag 211,0.01846439741373016,0.010460118624243604,0.006962697789792373,0.0057408252623054245,0.004336561367010821
lag 212,0.01845835129385215,0.010912594939217314,0.007422375529011184,0.005534808165795221,0.004496013802850474
lag 213,0.01650675738638727,0.010286393401800821,0.006888635602100963,0.005912352996188525,0.00468638185684292
lag 214,0.018830278775745717,0.010294600450392618,0.0071160369532344,0.006159233998696523,0.004256312781904465
